Date,Temp,consumption,Month
204810,25.0727,17778060,10
204811,23.36773636,18600779,11
204812,19.69558182,20372751,12
204901,16.35003636,21987121,1
204902,15.88899091,22209595,2
204903,17.0888,21630636,3
204904,21.88508182,19316223,4
204905,26.88307273,16904477,5
204906,29.77973636,15506713,6
204907,30.23984545,15284690,7
204908,30.51074545,15153969,8
204909,29.31624545,15730367,9
204910,25.71543636,17467912,10
204911,21.6857,19412434,11
204912,16.17696364,22070636,12
205001,16.31354545,22004729,1
205002,16.05835455,22127870,2
205003,17.38789091,21486311,3
205004,21.35705455,19571019,4
205005,25.54120909,17551984,5
205006,29.96469091,15417464,6
205007,31.26224545,14791338,7
205008,31.35735455,14745444,8
205009,29.00874545,15878749,9
205010,25.07720909,17775884,10
205011,23.29930909,18633798,11
205012,16.32557273,21998926,12
205101,15.09677273,22591875,1
205102,16.63443636,21849886,2
205103,18.34897273,21022548,3
205104,21.38317273,19558416,4
205105,25.58718182,17529801,5
205106,29.31501818,15730959,6
205107,30.87840909,14976556,7
205108,30.22601818,15291362,8
205109,30.07223636,15365569,9
205110,25.57498182,17535688,10
205111,22.82032727,18864927,11
205112,20.32156364,20070688,12
205201,16.38572727,21969899,1
205202,15.72291818,22289733,2
205203,19.16970909,20626507,3
205204,23.70510909,18437982,4
205205,24.25487273,18172697,5
205206,28.544,16103009,6
205207,30.39504545,15209799,7
205208,30.80888182,15010106,8
205209,29.0376,15864825,9
205210,25.1261,17752292,10
205211,22.65375455,18945306,11
205212,18.05713636,21163372,12
205301,15.26068182,22512781,1
205302,16.24937273,22035696,2
205303,19.02788182,20694945,3
205304,22.97394545,18790800,4
205305,27.0126,16841975,5
205306,30.21241818,15297925,6
205307,30.66812727,15078026,7
205308,31.56044545,14647444,8
205309,29.44901818,15666298,9
205310,25.99602727,17332515,10
205311,22.94212727,18806153,11
205312,18.62440909,20889638,12
205401,16.64234545,21846069,1
205402,18.39190909,21001829,2
205403,22.84259091,18854184,3
205404,23.1923,18685434,4
205405,28.02939091,16351330,5
205406,28.19145455,16273127,6
205407,31.54136364,14656652,7
205408,30.23624545,15286427,8
205409,29.46362727,15659249,9
205410,27.25745455,16723822,10
205411,22.54275455,18998868,11
205412,19.24247273,20591396,12
205501,14.87791818,22697481,1
205502,17.67469091,21347918,2
205503,19.69986364,20370685,3
205504,21.80793636,19353449,4
205505,24.81973636,17900126,5
205506,27.67239091,16523597,6
205507,29.9424,15428220,7
205508,29.75824545,15517083,8
205509,29.11752727,15826257,9
205510,27.09157273,16803867,10
205511,22.09270909,19216034,11
205512,17.30458182,21526512,12
205601,15.5715,22362798,1
205602,16.5998,21866599,2
205603,18.88158182,20765541,3
205604,21.62207273,19443136,4
205605,24.02696364,18282673,5
205606,29.71939091,15535832,6
205607,30.25219091,15278733,7
205608,30.4015,15206685,8
205609,30.50332727,15157549,9
205610,27.27287273,16716382,10
205611,21.48805455,19507806,11
205612,19.23784545,20593629,12
205701,16.51887273,21905650,1
205702,16.52503636,21902676,2
205703,19.45087273,20490834,3
205704,22.72527273,18910795,4
205705,27.27212727,16716742,5
205706,30.07744545,15363055,6
205707,30.74408182,15041374,7
205708,30.92978182,14951766,8
205709,29.36398182,15707332,9
205710,24.6458,17984058,10
205711,22.02913636,19246711,11
205712,19.60840909,20414816,12
205801,18.11287273,21136477,1
205802,17.10899091,21620893,2
205803,16.94438182,21700324,3
205804,23.59972727,18488833,4
205805,27.70765455,16506581,5
205806,30.65056364,15086501,6
205807,32.39943636,14242594,7
205808,32.49063636,14198587,8
205809,30.29410909,15258506,9
205810,24.80112727,17909106,10
205811,22.73049091,18908277,11
205812,20.51091818,19979316,12
205901,17.17530909,21588891,1
205902,14.17718182,23035617,2
205903,17.06205455,21643542,3
205904,20.28070909,20090402,4
205905,26.10561818,17279633,5
205906,28.45731818,16144836,6
205907,30.49694545,15160628,7
205908,31.06236364,14887790,8
205909,29.99170909,15404427,9
205910,26.68743636,16998880,10
205911,22.38338182,19075772,11
205912,19.15891818,20631715,12
206001,15.13453636,22573652,1
206002,18.65316364,20875763,2
206003,17.88422727,21246808,3
206004,23.92095455,18333827,4
206005,27.25749091,16723805,5
206006,29.95820909,15420592,6
206007,30.31003636,15250820,7
206008,30.99217273,14921660,8
206009,29.06068182,15853687,9
206010,25.57063636,17537784,10
206011,21.28374545,19606394,11
206012,18.90211818,20755632,12
206101,17.91835455,21230340,1
206102,16.6733,21831132,2
206103,18.92978182,20742283,3
206104,22.58492727,18978518,4
206105,25.62649091,17510832,5
206106,28.7973,15980780,6
206107,30.12974545,15337818,7
206108,31.2369,14803568,8
206109,29.28069091,15747523,9
206110,26.65281818,17015585,10
206111,23.55920909,18508385,11
206112,17.84360909,21266408,12
206201,17.88253636,21247624,1
206202,20.1043,20175527,2
206203,15.42812727,22431982,3
206204,21.40529091,19547743,4
206205,26.65937273,17012422,5
206206,29.56265455,15611464,6
206207,31.58862727,14633845,7
206208,31.16713636,14837232,8
206209,30.34481818,15234036,9
206210,25.60489091,17521255,10
206211,22.87299091,18839515,11
206212,19.17805455,20622480,12
206301,18.13537273,21125619,1
206302,16.2793,22021254,2
206303,19.78553636,20329344,3
206304,25.22809091,17703077,4
206305,26.10998182,17277527,5
206306,30.69612727,15064514,6
206307,32.42267273,14231382,7
206308,31.59607273,14630252,8
206309,29.11940909,15825349,9
206310,25.12048182,17755003,10
206311,21.74290909,19384828,11
206312,19.85936364,20293719,12
206401,16.88907273,21727013,1
206402,17.52672727,21419317,2
206403,19.71510909,20363329,3
206404,23.024,18766646,4
206405,26.1284,17268640,5
206406,30.02136364,15390117,6
206407,32.40852727,14238208,7
206408,31.13888182,14850866,8
206409,29.93643636,15431098,9
206410,26.0669,17298316,10
206411,24.46747273,18070108,11
206412,19.32377273,20552165,12
206501,16.91769091,21713203,1
206502,17.14637273,21602854,2
206503,19.32748182,20550375,3
206504,22.24062727,19144657,4
206505,26.28684545,17192183,5
206506,28.34374545,16199640,6
206507,31.29355455,14776230,7
206508,29.53527273,15624677,8
206509,29.20961818,15781819,9
206510,25.92014545,17369131,10
206511,20.90114545,19791015,11
206512,18.76546364,20821573,12
206601,17.51584545,21424568,1
206602,16.30930909,22006774,2
206603,19.3364,20546072,3
206604,22.25615455,19137165,4
206605,27.61237273,16552559,5
206606,29.62018182,15583704,6
206607,31.70327273,14578523,7
206608,31.73701818,14562240,8
206609,30.04643636,15378018,9
206610,25.78482727,17434428,10
206611,21.0394,19724301,11
206612,19.02680909,20695463,12
206701,16.49756364,21915933,1
206702,15.8892,22209494,2
206703,20.33267273,20065327,3
206704,23.18511818,18688900,4
206705,26.98360909,16855964,5
206706,28.93689091,15913422,6
206707,30.58078182,15120174,7
206708,29.81173636,15491271,8
206709,30.04533636,15378549,9
206710,27.7224,16499466,10
206711,23.14325455,18709101,11
206712,20.05161818,20200948,12
206801,16.24079091,22039837,1
206802,15.42828182,22431907,2
206803,17.37826364,21490957,3
206804,21.9091,19304633,4
206805,26.81838182,16935694,5
206806,30.24837273,15280575,6
206807,31.63511818,14611411,7
206808,31.72577273,14567666,8
206809,30.10007273,15352136,9
206810,26.19110909,17238380,10
206811,19.41747273,20506951,11
206812,18.36940909,21012687,12
206901,16.49599091,21916692,1
206902,17.50024545,21432096,2
206903,21.61724545,19445466,3
206904,22.94573636,18804412,4
206905,28.34586364,16198618,5
206906,30.48073636,15168450,6
206907,31.30300909,14771668,7
206908,30.72706364,15049586,8
206909,29.88486364,15455984,9
206910,26.29606364,17187735,10
206911,22.93839091,18807956,11
206912,16.89936364,21722047,12
207001,17.00768182,21669779,1
207002,16.65786364,21838581,2
207003,20.01710909,20217601,3
207004,25.67963636,17485187,4
207005,26.37669091,17148828,5
207006,30.62455455,15099051,6
207007,32.71059091,14092449,7
207008,31.98683636,14441692,8
207009,29.69319091,15548474,9
207010,25.57722727,17534604,10
207011,20.17220909,20142758,11
207012,19.82439091,20310595,12
207101,17.9085,21235095,1
207102,15.84552727,22230568,2
207103,19.4754,20478998,3
207104,22.68043636,18932430,4
207105,27.69162727,16514315,5
207106,30.94109091,14946309,6
207107,31.66803636,14595526,7
207108,31.02668182,14905008,8
207109,30.33590909,15238335,9
207110,26.06615455,17298676,10
207111,25.30541818,17665764,11
207112,20.50251818,19983370,12
207201,19.45660909,20488066,1
207202,19.62766364,20405525,2
207203,21.93764545,19290859,3
207204,24.10639091,18244346,4
207205,26.74893636,16969204,5
207206,29.63103636,15578467,6
207207,30.8292,15000301,7
207208,30.79275455,15017888,8
207209,29.55271818,15616259,9
207210,26.67892727,17002986,10
207211,23.77750909,18403046,11
207212,19.90268182,20272817,12
207301,15.20680909,22538777,1
207302,18.71941818,20843792,2
207303,22.26696364,19131949,3
207304,26.82436364,16932807,4
207305,28.99131818,15887158,5
207306,30.54335455,15138234,6
207307,31.46498182,14693509,7
207308,32.51521818,14186725,8
207309,30.17066364,15318073,9
207310,28.53842727,16105698,10
207311,23.05480909,18751779,11
207312,20.16037273,20148470,12
207401,15.53991818,22378038,1
207402,16.53898182,21895947,2
207403,21.75322727,19379849,3
207404,24.05875455,18267333,4
207405,27.94094545,16394008,5
207406,31.02947273,14903661,6
207407,31.60970909,14623672,7
207408,32.26569091,14307132,8
207409,30.28902727,15260958,9
207410,26.45030909,17113305,10
207411,23.73396364,18424058,11
207412,19.09516364,20662479,12
207501,17.39746364,21481692,1
207502,18.4174,20989529,2
207503,21.0558,19716387,3
207504,25.38560909,17627068,4
207505,27.22727273,16738386,5
207506,30.91662727,14958114,6
207507,31.17234545,14834719,7
207508,29.93821818,15430238,8
207509,29.65139091,15568645,9
207510,25.63240909,17507976,10
207511,21.63833636,19435289,11
207512,17.90892727,21234889,12
207601,17.45933636,21451836,1
207602,18.81498182,20797679,2
207603,21.68197273,19414232,3
207604,25.21340909,17710162,4
207605,27.62375455,16547067,5
207606,29.37858182,15700287,6
207607,31.14111818,14849787,7
207608,31.58972727,14633314,8
207609,31.19010909,14826147,9
207610,26.71446364,16985839,10
207611,23.59190909,18492606,11
207612,20.22185455,20118802,12
207701,16.58649091,21873021,1
207702,18.61476364,20894293,2
207703,19.64667273,20396352,3
207704,22.59017273,18975987,4
207705,27.26595455,16719720,5
207706,28.61338182,16069529,6
207707,30.84856364,14990957,7
207708,30.73379091,15046340,8
207709,29.12135455,15824410,9
207710,28.63497273,16059110,10
207711,24.74658182,17935426,11
207712,21.82120909,19347045,12
207801,19.20085455,20611478,1
207802,19.05639091,20681188,2
207803,19.44390909,20494194,3
207804,22.86243636,18844608,4
207805,24.83021818,17895068,5
207806,29.62611818,15580840,6
207807,31.64707273,14605642,7
207808,30.76018182,15033605,8
207809,30.05420909,15374268,9
207810,25.66475455,17492368,10
207811,21.52509091,19489934,11
207812,18.33206364,21030707,12
207901,16.65058182,21842095,1
207902,16.83958182,21750894,2
207903,19.83572727,20305125,3
207904,23.33293636,18617571,4
207905,28.0665,16333423,5
207906,30.8917,14970142,6
207907,32.29693636,14292055,7
207908,32.39798182,14243296,8
207909,30.57855455,15121248,9
207910,27.17534545,16763443,10
207911,21.64080909,19434095,11
207912,20.25736364,20101667,12
208001,17.37651818,21491799,1
208002,17.65450909,21357657,2
208003,18.90208182,20755649,3
208004,24.08021818,18256975,4
208005,27.77081818,16476102,5
208006,31.20268182,14820080,6
208007,32.628,14132303,7
208008,31.76396364,14549237,8
208009,29.65689091,15565991,9
208010,27.10021818,16799695,10
208011,21.40086364,19549879,11
208012,17.83998182,21268158,12
208101,15.63119091,22333995,1
208102,18.13656364,21125045,2
208103,20.24069091,20109713,3
208104,21.27221818,19611956,4
208105,26.30757273,17182181,5
208106,30.10353636,15350465,6
208107,31.49866364,14677256,7
208108,30.29188182,15259580,8
208109,29.31215455,15732341,9
208110,25.70202727,17474383,10
208111,22.27510909,19128018,11
208112,21.78182727,19366048,12
208201,17.55335455,21406468,1
208202,15.72905455,22286771,2
208203,19.70862727,20366456,3
208204,22.48391818,19027259,4
208205,26.00568182,17327856,5
208206,29.1839,15794229,6
208207,31.53467273,14659880,7
208208,31.99894545,14435849,8
208209,29.82870909,15483081,9
208210,25.35155455,17643501,10
208211,22.67617273,18934488,11
208212,19.22588182,20599402,12
208301,16.82308182,21758856,1
208302,15.89778182,22205353,2
208303,19.66195455,20388978,3
208304,24.97288182,17826227,4
208305,28.39966364,16172657,5
208306,30.92238182,14955337,6
208307,30.00603636,15397513,7
208308,31.40438182,14722751,8
208309,30.57082727,15124977,9
208310,27.28263636,16711671,10
208311,23.08441818,18737492,11
208312,19.8676,20289745,12
208401,18.41277273,20991762,1
208402,17.48095455,21441404,2
208403,17.78839091,21293053,3
208404,23.07339091,18742813,4
208405,27.11017273,16794892,5
208406,30.73265455,15046888,6
208407,31.71902727,14570921,7
208408,31.5981,14629274,8
208409,31.21230909,14815434,9
208410,28.27973636,16230527,10
208411,23.06643636,18746169,11
208412,19.52081818,20457082,12
208501,18.42064545,20987963,1
208502,19.67880909,20380845,2
208503,19.07045455,20674402,3
208504,24.04364545,18274623,4
208505,26.36729091,17153364,5
208506,30.27265455,15268858,6
208507,32.20323636,14337269,7
208508,31.98042727,14444784,8
208509,31.23155455,14806148,9
208510,26.13530909,17265306,10
208511,21.51131818,19496580,11
208512,20.05843636,20197658,12
208601,16.12948182,22093548,1
208602,16.99658182,21675135,2
208603,18.78020909,20814458,3
208604,22.93672727,18808759,4
208605,27.56125455,16577226,5
208606,30.71403636,15055873,6
208607,31.80937273,14527326,7
208608,31.868,14499035,8
208609,30.09282727,15355633,9
208610,27.30573636,16700524,10
208611,22.99560909,18780346,11
208612,18.04490909,21169272,12
208701,18.50409091,20947697,1
208702,19.30474545,20561347,2
208703,17.84648182,21265022,3
208704,23.57039091,18502989,4
208705,28.05651818,16338239,5
208706,29.99627273,15402224,6
208707,31.81675455,14523764,7
208708,31.36371818,14742373,8
208709,30.62542727,15098630,9
208710,26.32246364,17174995,10
208711,21.2168,19638698,11
208712,18.80371818,20803114,12
208801,18.44026364,20978496,1
208802,18.11282727,21136498,2
208803,19.49964545,20467299,3
208804,24.0893,18252593,4
208805,27.57410909,16571023,5
208806,29.22248182,15775612,6
208807,31.28401818,14780832,7
208808,31.28175455,14781924,8
208809,30.9082,14962180,9
208810,27.22657273,16738724,10
208811,22.37609091,19079290,11
208812,19.29019091,20568370,12
208901,16.76971818,21784606,1
208902,16.86287273,21739655,2
208903,17.62654545,21371150,3
208904,22.26330909,19133712,4
208905,28.04321818,16344657,5
208906,30.2543,15277715,6
208907,32.17654545,14350149,7
208908,33.04691818,13930157,8
208909,31.71811818,14571360,9
208910,27.3088,16699046,10
208911,23.35112727,18608793,11
208912,19.32142727,20553297,12
209001,17.46633636,21448458,1
209002,16.95186364,21696713,2
209003,18.59844545,20902167,3
209004,23.07340909,18742804,4
209005,26.51974545,17079798,5
209006,31.2957,14775195,6
209007,32.69105455,14101876,7
209008,33.36835455,13775050,8
209009,30.97033636,14932197,9
209010,26.55356364,17063480,10
209011,22.80086364,18874319,11
209012,20.22294545,20118276,12
209101,17.39340909,21483649,1
209102,18.36302727,21015766,2
209103,19.58434545,20426428,3
209104,23.25716364,18654135,4
209105,29.49466364,15644272,5
209106,31.39248182,14728493,6
209107,33.44144545,13739780,7
209108,33.19204545,13860126,8
209109,31.69933636,14580423,9
209110,27.27582727,16714956,10
209111,24.7299,17943476,11
209112,22.0173,19252422,12
209201,19.00116364,20707838,1
209202,17.59356364,21387066,2
209203,19.2775,20574494,3
209204,22.87498182,18838554,4
209205,29.52992727,15627256,5
209206,31.64993636,14604260,6
209207,32.04080909,14415648,7
209208,31.56095455,14647198,8
209209,30.6663,15078907,9
209210,27.95884545,16385371,10
209211,23.9425,18323430,11
209212,20.28663636,20087542,12
209301,16.61605455,21858756,1
209302,16.57145455,21880277,2
209303,20.21108182,20124000,3
209304,23.61466364,18481626,4
209305,27.71649091,16502317,5
209306,30.0035,15398737,6
209307,31.26590909,14789570,7
209308,30.82785455,15000950,8
209309,31.72164545,14569658,9
209310,27.02387273,16836535,10
209311,24.87672727,17872625,11
209312,18.73170909,20837861,12
209401,18.16578182,21110946,1
209402,17.15092727,21600657,2
209403,19.85385455,20296378,3
209404,23.9069,18340609,4
209405,27.72392727,16498729,5
209406,29.98407273,15408111,6
209407,30.81162727,15008781,7
209408,30.00869091,15396232,8
209409,29.65999091,15564495,9
209410,25.03569091,17795919,10
209411,22.5071,19016073,11
209412,19.26720909,20579460,12
209501,16.42044545,21953146,1
209502,17.78901818,21292750,2
209503,22.6936,18926078,3
209504,25.48280909,17580165,4
209505,27.3708,16669128,5
209506,31.39723636,14726199,6
209507,32.49154545,14198148,7
209508,32.06127273,14405773,8
209509,30.84436364,14992984,9
209510,28.24121818,16249114,10
209511,22.47119091,19033400,11
209512,20.01165455,20220233,12
209601,19.62409091,20407249,1
209602,17.36250909,21498559,2
209603,18.44709091,20975202,3
209604,25.17904545,17726744,4
209605,29.0553,15856284,5
209606,32.18749091,14344867,6
209607,33.41090909,13754515,7
209608,32.45072727,14217844,8
209609,32.52603636,14181505,9
209610,29.03741818,15864913,10
209611,23.64420909,18467369,11
209612,20.46812727,19999965,12
209701,18.76814545,20820279,1
209702,17.33737273,21510689,2
209703,18.76494545,20821823,3
209704,24.80602727,17906741,4
209705,28.99210909,15886777,5
209706,30.60176364,15110049,6
209707,32.55384545,14168085,7
209708,31.05224545,14892672,8
209709,30.87385455,14978753,9
209710,28.38839091,16178097,10
209711,24.08970909,18252396,11
209712,18.51867273,20940661,12
209801,18.31703636,21037959,1
209802,16.82198182,21759387,2
209803,18.59663636,20903040,3
209804,26.01289091,17324378,4
209805,28.93667273,15913527,5
209806,31.63126364,14613271,6
209807,33.60601818,13660367,7
209808,32.91098182,13995752,8
209809,31.12710909,14856547,9
209810,28.45021818,16148262,10
209811,23.01189091,18772489,11
209812,19.46959091,20481802,12
209901,19.1742,20624340,1
