Date,Temp,consumption,Month
209901,17.93945455,21220158,1
209902,18.5198,20940117,2
209903,18.20026364,21094307,3
209904,23.95195455,18318868,4
209905,27.33880909,16684565,5
209906,29.62388182,15581919,6
209907,33.05497273,13926270,7
209908,32.68811818,14103293,8
209909,32.03957273,14416244,9
209910,27.20723636,16748055,10
209911,22.78321818,18882834,11
209912,18.67315455,20866116,12
